Date(UTC),NetworkUtilization,TransactionFee,BlockDifficulty,NetworkHash,Uncles,BlockCountRewards,BlockReward,GasUsed,GasLimit,Value (Wei),BlockTime,BlockSize,AddressCount,TxGrowth,Ethersupply2,Supply,MarketCap,Price,Year,Month,Day,Price_tomorrow,Price_change_amount,Price_change,Percent
2015-11-23,0.0146,1.3316084717852135e+19,7.566,487.9382,483,5089,27272.34375,233727612,3141623,55629754775,16.65,863,34594,8260,75116092.0625,75116092.0625,70.60912653875,0.94,2015,11,23,0.91,-0.020000000000000018,0,-2.13
2015-11-24,0.0136,1.2966491027158747e+19,7.665,486.5758,484,5001,26848.125,213080657,3141597,58042755370,17.21,828,34812,7152,75142940.1875,75142940.1875,68.380075570625,0.91,2015,11,24,0.86,-0.029999999999999916,0,-3.3
2015-11-25,0.0152,1.2459630991672277e+19,7.517,470.151,464,4940,26471.875,236509015,3141605,54235748106,17.37,807,34913,7098,75169412.0625,75169412.0625,64.64569437375,0.86,2015,11,25,0.88,-0.050000000000000044,0,-5.81
2015-11-26,0.0111,9.30701047999245e+18,7.497999999999998,470.85699999999997,486,4940,26538.4375,172083879,3141604,53986356287,17.36,784,35071,7278,75195950.5,75195950.5,66.17243644,0.88,2015,11,26,0.87,0.020000000000000018,1,2.27
2015-11-27,0.0107,9.39919261941986e+18,7.47,492.9653,528,5174,27886.875,173300084,3141597,53456555142,16.5,790,35136,6639,75223837.375,75223837.375,65.44473851625,0.87,2015,11,27,0.91,-0.010000000000000009,0,-1.15
2015-11-28,0.0176,1.4567130571469754e+19,7.721,498.5437,571,5008,27207.96875,277436869,3141615,54312682973,16.96,774,35204,6817,75251045.34375,75251045.34375,68.4784512628125,0.91,2015,11,28,0.87,0.040000000000000036,1,4.4
2015-11-29,0.0108,9.090792117113712e+18,7.721,500.4669,550,5050,27347.8125,171604728,3141597,53321187419,16.84,776,35288,6853,75278393.15625,75278393.15625,65.4922020459375,0.87,2015,11,29,0.88,-0.040000000000000036,0,-4.6
2015-11-30,0.0237,2.081575153773742e+19,7.7810000000000015,503.9533,516,5080,27356.25,378296036,3141791,55199244474,16.75,864,35402,8986,75305749.40625,75305749.40625,66.2690594775,0.88,2015,11,30,0.87,0.010000000000000009,1,1.14
2015-12-01,0.0145,1.3074388944575777e+19,7.872999999999998,514.3284,566,5078,27542.8125,231616100,3141605,54837947431,16.92,847,35508,6794,75333292.21875,75333292.21875,65.5399642303125,0.87,2015,12,1,0.83,-0.010000000000000009,0,-1.15
2015-12-02,0.0138,1.1438122532174238e+19,7.818,481.8385,501,4824,26007.03125,209753737,3141635,53588845124,17.86,819,35607,6502,75359299.25,75359299.25,62.5482183775,0.83,2015,12,2,0.82,-0.040000000000000036,0,-4.82
2015-12-03,0.0121,1.0666077605006574e+19,7.587999999999999,504.3068,537,5205,28063.28125,198524826,3141598,53564860105,16.46,778,35709,6971,75387362.53125,75387362.53125,61.817637275625,0.82,2015,12,3,0.84,-0.010000000000000009,0,-1.22
2015-12-04,0.0143,1.2372342317467218e+19,7.832999999999998,493.1904,432,5008,26679.375,224707034,3141596,53920215595,17.09,804,35879,6898,75414041.90625,75414041.90625,63.34779520125,0.84,2015,12,4,0.85,0.020000000000000018,1,2.38
2015-12-05,0.0147,1.3084824514839103e+19,8.164,511.9346,412,5006,26581.875,231821279,3141598,54430269329,17.07,835,36022,6784,75440623.78125,75440623.78125,64.1245302140625,0.85,2015,12,5,0.84,0.010000000000000009,1,1.18
2015-12-06,0.0208,1.7147404223188337e+19,7.852,487.6672,453,4913,26255.78125,321509549,3141608,53904812363,17.42,877,36291,9103,75466879.5625,75466879.5625,63.3921788325,0.84,2015,12,6,0.8,-0.010000000000000009,0,-1.19
2015-12-07,0.0113,9.642772252255179e+18,7.648,483.681,493,4971,26718.90625,176718066,3141601,53988885934,17.18,775,36437,7141,75493598.46875,75493598.46875,60.394878775,0.8,2015,12,7,0.83,-0.039999999999999925,0,-5.0
2015-12-08,0.0111,9.146200894289795e+18,7.547999999999999,469.5651,464,4911,26312.5,170716327,3141598,53743612456,17.39,771,36557,6697,75519910.96875,75519910.96875,62.6815261040625,0.83,2015,12,8,0.79,0.029999999999999916,1,3.61
2015-12-09,0.011000000000000001,1.0136989432654592e+19,7.35,494.265,602,5208,28324.0625,179709088,3141606,54733915734,16.46,779,36673,7001,75548235.03125,75548235.03125,59.6831056746875,0.79,2015,12,9,0.84,-0.039999999999999925,0,-5.06
2015-12-10,0.0127,1.134093504343061e+19,7.773,504.7793,467,5144,27477.34375,205190667,3141594,54938250098,16.71,820,36820,7444,75575712.375,75575712.375,63.483598395,0.84,2015,12,10,0.91,0.04999999999999993,1,5.95
2015-12-11,0.017,1.6852443787757887e+19,8.06,514.5903,454,5062,27022.8125,270674425,3141605,58195798149,16.93,884,36951,8105,75602735.1875,75602735.1875,68.798489020625,0.91,2015,12,11,0.97,0.07000000000000006,1,7.69
2015-12-12,0.0222,2.3123143175929713e+19,8.045,517.9029,486,5076,27206.5625,353864548,3141646,59486449382,16.82,916,37373,8205,75629941.75,75629941.75,73.3610434975,0.97,2015,12,12,0.96,0.05999999999999994,1,6.19
2015-12-13,0.0196,1.8732109712665256e+19,8.472000000000001,556.8745,399,5280,27907.34375,325726017,3141609,56701649126,16.29,845,37569,7426,75657849.09375,75657849.09375,72.63153513,0.96,2015,12,13,0.99,-0.010000000000000009,0,-1.04
2015-12-14,0.0901,7.465243956145503e+19,8.576,541.3528,455,4999,26708.59375,1415319249,3141665,53372600387,17.12,1752,37729,15550,75684557.6875,75684557.6875,74.927712110625,0.99,2015,12,14,1.01,0.030000000000000027,1,3.03
2015-12-15,0.1209,1.1440785833681694e+20,8.769,559.7040000000001,445,5070,27014.53125,1945458070,3185202,62650330558,16.91,1834,37850,21098,75711572.21875,75711572.21875,76.4686879409375,1.01,2015,12,15,0.99,0.020000000000000018,1,1.98
2015-12-16,0.0536,4.421678187477465e+19,8.562000000000001,534.0622,407,4982,26457.34375,838759501,3141637,54026271431,17.13,1216,37990,10304,75738029.5625,75738029.5625,74.980649266875,0.99,2015,12,16,0.94,-0.020000000000000018,0,-2.02
2015-12-17,0.0381,3.240107521320836e+19,8.734,553.9679,420,5060,26883.125,606010119,3141623,55081281267,16.86,1053,38358,9612,75764912.6875,75764912.6875,71.21901792625,0.94,2015,12,17,0.91,-0.050000000000000044,0,-5.32
2015-12-18,0.0382,3.2181421454696325e+19,8.78,552.1806,414,5020,26671.5625,601895736,3141645,55034649240,17.06,1057,38634,9032,75791584.25,75791584.25,68.9703416675,0.91,2015,12,18,0.9,-0.029999999999999916,0,-3.3
2015-12-19,0.0341,2.851623092570305e+19,8.719,548.8488,401,5038,26694.53125,539740128,3141624,53891713881,16.89,1009,38756,9314,75818278.78125,75818278.78125,68.236450903125,0.9,2015,12,19,0.9,-0.010000000000000009,0,-1.11
2015-12-20,0.0421,3.4427170021645832e+19,8.54,533.1539,447,4947,26436.09375,655002877,3141680,53342677327,17.07,1103,38902,9879,75844714.875,75844714.875,68.2602433875,0.9,2015,12,20,0.89,0.0,0,0.0
2015-12-21,0.0474,3.911919399836106e+19,8.513,531.4617,418,4976,26457.8125,740632642,3141615,53466176225,17.14,1172,39082,12063,75871172.6875,75871172.6875,67.525343691875,0.89,2015,12,21,0.87,-0.010000000000000009,0,-1.12
2015-12-22,0.0695,5.9162525716954595e+19,8.74,564.9776,456,5129,27374.375,1120896788,3142834,53627121090,16.63,2045,39208,21027,75898547.0625,75898547.0625,66.031735944375,0.87,2015,12,22,0.85,-0.020000000000000018,0,-2.3
2015-12-23,0.0908,8.142599074629506e+19,8.532,552.9946,488,5112,27399.375,1474132298,3172096,55663754533,16.73,1544,39317,22740,75925946.4375,75925946.4375,64.537054471875,0.85,2015,12,23,0.85,-0.020000000000000018,0,-2.35
2015-12-24,0.0553,4.5754637863072e+19,8.568999999999999,539.4988,422,5018,26686.5625,872428171,3141625,52792315740,17.04,1292,39422,13494,75952633.0,75952633.0,64.55973805,0.85,2015,12,24,0.87,0.0,0,0.0
2015-12-25,0.0315,2.659405929653122e+19,8.546,539.1713,371,5080,26803.59375,502552472,3141620,53550792729,16.82,1042,39537,9521,75979436.59375,75979436.59375,66.1021098365625,0.87,2015,12,25,0.85,0.020000000000000018,1,2.3
2015-12-26,0.0374,3.129618518839546e+19,8.456,529.3583,405,5004,26560.15625,587287522,3141622,53675955367,17.08,1074,39678,10726,76005996.75,76005996.75,64.6050972375,0.85,2015,12,26,0.85,-0.020000000000000018,0,-2.35
2015-12-27,0.0803,8.663434502916792e+19,8.589,545.346,468,5018,26853.75,1308470039,3236740,66846252680,16.96,1575,39822,21867,76032850.5,76032850.5,64.627922925,0.85,2015,12,27,0.84,0.0,0,0.0
2015-12-28,0.043,3.6400490688487784e+19,8.532,545.0927,439,5081,27057.96875,687001176,3141597,53108130511,16.65,1239,40010,12368,76059908.46875,76059908.46875,63.89032311375,0.84,2015,12,28,0.87,-0.010000000000000009,0,-1.19
2015-12-29,0.0397,3.3189211049882554e+19,8.605,542.2221,463,4981,26661.09375,621538951,3141598,53729001893,17.18,1200,40182,11358,76086569.5625,76086569.5625,66.195315519375,0.87,2015,12,29,0.9,0.030000000000000027,1,3.45
2015-12-30,0.0851,7.613228400165418e+19,8.478,534.5552,420,5028,26736.25,1353161589,3160925,56716784472,17.03,1564,40333,21767,76113305.8125,76113305.8125,68.50197523125,0.9,2015,12,30,0.93,0.030000000000000027,1,3.33
2015-12-31,0.0286,2.506732464730143e+19,8.543,542.7166,449,5040,26912.03125,452065747,3141595,57661175081,16.97,1057,40566,10301,76140217.84375,76140217.84375,70.8104025946875,0.93,2015,12,31,0.93,0.030000000000000027,1,3.23
2016-01-01,0.019,1.5650894936718752e+19,8.547,526.2007,434,4885,26066.5625,292262422,3141603,54747565393,17.43,885,40701,8233,76166284.40625,76166284.40625,70.8346444978125,0.93,2016,1,1,0.93,0.0,0,0.0
2016-01-02,0.023,1.9359790811857715e+19,8.147,528.0765,505,5095,27383.90625,368139389,3141599,53323453178,16.74,954,40850,9164,76193668.3125,76193668.3125,70.860111530625,0.93,2016,1,2,0.97,0.0,0,0.0
2016-01-03,0.0229,1.944831668246649e+19,8.312000000000001,544.8281,529,5134,27675.78125,369359246,3141597,53342341402,16.51,955,41000,9258,76221344.09375,76221344.09375,73.9347037709375,0.97,2016,1,3,0.95,0.039999999999999925,1,4.12
2016-01-04,0.0251,2.1310431896313737e+19,8.334,541.3346,516,5096,27420.625,402593450,3141599,54038066808,16.61,981,41198,9474,76248764.71875,76248764.71875,72.4363264828125,0.95,2016,1,4,0.95,-0.020000000000000018,0,-2.11
2016-01-05,0.0667,6.035644450427748e+19,8.306000000000001,548.8214,583,5126,27839.21875,1081639803,3164299,57078526509,16.47,1396,41381,16430,76276603.9375,76276603.9375,72.462773740625,0.95,2016,1,5,0.96,0.0,0,0.0
2016-01-06,0.0778,6.653391845016123e+19,8.423,552.2518,575,5090,27625.46875,1248021662,3153939,53724486418,16.63,1553,41647,17074,76304229.40625,76304229.40625,73.25206023,0.96,2016,1,6,0.95,0.010000000000000009,1,1.04
2016-01-07,0.0785,6.550654760243959e+19,8.21,526.3401,558,4981,27022.1875,1230019603,3146103,53273537581,16.99,1550,41869,22075,76331251.59375,76331251.59375,72.5146890140625,0.95,2016,1,7,0.99,-0.010000000000000009,0,-1.05
2016-01-08,0.0298,2.604950754450641e+19,8.302,550.7067,555,5176,27996.71875,484149867,3141612,53800517545,16.28,1080,42078,10919,76359248.3125,76359248.3125,75.595655829375,0.99,2016,1,8,0.99,0.040000000000000036,1,4.04
2016-01-09,0.0454,3.930051752085997e+19,8.433,551.6457,553,5099,27595.78125,727791392,3141674,53277018400,16.59,1209,42411,11793,76386844.09375,76386844.09375,75.6229756528125,0.99,2016,1,9,0.99,0.0,0,0.0
2016-01-10,0.0307,2.6326052773322895e+19,8.337,538.0286,483,5093,27287.96875,491410995,3141631,53104731714,16.59,1044,42678,10320,76414132.0625,76414132.0625,75.649990741875,0.99,2016,1,10,1.05,0.0,0,0.0
2016-01-11,0.0301,2.5513565112846123e+19,8.828,561.5707,389,5107,27005.15625,482297856,3141626,53940328769,16.51,1058,43005,10893,76441137.21875,76441137.21875,80.2631940796875,1.05,2016,1,11,1.23,0.06000000000000005,1,5.71
2016-01-12,0.0305,2.56307222674603e+19,8.89,541.1136,329,4930,25900.78125,471922007,3141755,54526276152,17.23,1094,43351,10862,76467038.0,76467038.0,94.05445674,1.23,2016,1,12,1.13,0.17999999999999994,1,14.63
2016-01-13,0.0644,6.031260944364146e+19,8.484,530.6222,402,5002,26535.3125,1023451156,3174885,58256098368,16.93,1423,43579,17665,76493573.3125,76493573.3125,86.437737843125,1.13,2016,1,13,1.16,-0.10000000000000009,0,-8.85
2016-01-14,0.0306,2.677617640503645e+19,8.735,553.7419,387,5090,26919.21875,489948500,3141660,55250356301,16.66,1062,43804,10653,76520492.53125,76520492.53125,88.76377133625,1.16,2016,1,14,1.22,0.030000000000000027,1,2.59
2016-01-15,0.0257,2.3160124217773728e+19,8.996,567.1537,363,5084,26797.34375,409950494,3141784,57562550443,16.61,1006,44209,9875,76547289.875,76547289.875,93.3876936475,1.22,2016,1,15,1.22,0.06000000000000005,1,4.92
2016-01-16,0.0264,2.2650257057284403e+19,9.202,574.0822,344,5046,26523.125,418575124,3141697,55150540726,16.79,967,44494,10664,76573813.0,76573813.0,93.42005186,1.22,2016,1,16,1.31,0.0,0,0.0
2016-01-17,0.0204,1.703970219722848e+19,9.068,568.3259,379,5036,26599.84375,323467063,3141705,53477721574,16.76,887,44771,9747,76600412.84375,76600412.84375,100.3465408253125,1.31,2016,1,17,1.47,0.09000000000000008,1,6.87
2016-01-18,0.0371,3.091880997988418e+19,9.454,591.419,333,5072,26620.15625,591740638,3141706,53945900879,16.71,1057,45167,12916,76627033.0,76627033.0,112.64173851,1.47,2016,1,18,1.37,0.15999999999999992,1,10.88
2016-01-19,0.0434,3.5576958227966312e+19,9.539,584.904,326,4972,26092.8125,678347830,3142004,53767376718,16.93,1107,45486,13420,76653125.8125,76653125.8125,105.014782363125,1.37,2016,1,19,1.53,-0.09999999999999987,0,-7.3
2016-01-20,0.022000000000000002,1.9013491869610906e+19,9.414,588.1518,360,5038,26542.5,348032526,3141623,55721616549,16.72,959,45937,10610,76679668.3125,76679668.3125,117.319892518125,1.53,2016,1,20,1.54,0.15999999999999992,1,10.46
2016-01-21,0.022000000000000002,2.0295975834499797e+19,9.598,584.1308,295,4963,25919.21875,342268224,3141658,60639283859,16.97,944,46362,10734,76705587.53125,76705587.53125,118.126604798125,1.54,2016,1,21,1.52,0.010000000000000009,1,0.65
2016-01-22,0.0362,3.1181325074578596e+19,9.897,610.6596,324,5007,26255.0,570242575,3146193,56195249052,16.81,1027,46783,13848,76731842.53125,76731842.53125,116.6324006475,1.52,2016,1,22,2.03,-0.020000000000000018,0,-1.32
2016-01-23,0.0208,1.7432803410571133e+19,10.059,608.8656,302,4928,25769.6875,322444465,3141776,55504259187,17.12,906,47374,11025,76757612.21875,76757612.21875,155.8179528040625,2.03,2016,1,23,2.1,0.5099999999999998,1,25.12
2016-01-24,0.0261,2.37308825767431e+19,10.133,650.5701,379,5168,27242.96875,423769859,3141605,58951408559,16.39,993,48105,12798,76784855.1875,76784855.1875,161.24819589375,2.1,2016,1,24,2.5,0.07000000000000028,1,3.33
2016-01-25,0.0474,4.019124286080673e+19,10.33,624.8285,345,4881,25697.03125,726749777,3141736,56752420983,17.31,1335,48925,17121,76810552.21875,76810552.21875,192.026380546875,2.5,2016,1,25,2.3,0.3999999999999999,1,16.0
2016-01-26,0.0416,3.7898057547576074e+19,10.611,672.8732,327,5152,26989.21875,673354229,3141650,58955359850,16.37,1228,49844,16511,76837541.4375,76837541.4375,176.72634530625,2.3,2016,1,26,2.42,-0.20000000000000018,0,-8.7
2016-01-27,0.0631,5.686014671971691e+19,10.82,663.7333,317,4983,26100.78125,988064305,3141823,58687046251,16.96,1566,50637,18747,76863642.21875,76863642.21875,186.010014169375,2.42,2016,1,27,2.55,0.1200000000000001,1,4.96
2016-01-28,0.0477,4.135601104114465e+19,10.449000000000002,652.1991,334,5059,26564.6875,757796542,3141716,56180261528,16.96,1424,51643,16765,76890206.90625,76890206.90625,196.0700276109375,2.55,2016,1,28,2.41,0.1299999999999999,1,5.1
2016-01-29,0.0423,3.741034342746149e+19,10.883,670.1196,339,4981,26160.46875,662122614,3141700,59508641167,17.27,1308,52611,16395,76916367.375,76916367.375,185.36844537375,2.41,2016,1,29,2.43,-0.13999999999999968,0,-5.81
2016-01-30,0.0347,3.542928216808046e+19,10.876,668.8032,296,5017,26193.125,547033880,3141702,67198755701,17.11,1179,53598,14661,76942560.5,76942560.5,186.970422015,2.43,2016,1,30,2.2,0.020000000000000018,1,0.82
2016-01-31,0.0345,3.3883769366783898e+19,10.696,646.7083,352,4872,25681.875,528433090,3141694,66544976813,17.63,1135,54494,14166,76968242.375,76968242.375,169.330133225,2.2,2016,1,31,2.17,-0.22999999999999998,0,-10.45
2016-02-01,0.0297,3.253922741621659e+19,10.917,679.1845,360,5015,26431.25,467975052,3141687,66170097350,16.96,1081,55186,14199,76994673.625,76994673.625,167.07844176625,2.17,2016,2,1,2.45,-0.03000000000000025,0,-1.38
2016-02-02,0.0298,2.946292783844574e+19,10.674,648.4793,294,4955,25868.4375,463852720,3141681,65763607541,17.15,1077,55768,14291,77020542.0625,77020542.0625,188.700328053125,2.45,2016,2,2,2.53,0.28000000000000025,1,11.43
2016-02-03,0.0278,2.772917547728815e+19,10.857,696.9209,347,5199,27297.96875,454011879,3141616,64138762372,16.36,1060,56445,14274,77047840.03125,77047840.03125,194.9310352790625,2.53,2016,2,3,2.57,0.07999999999999963,1,3.16
2016-02-04,0.0308,3.2717501856642224e+19,11.114,694.2255,335,5062,26562.34375,490608958,3141737,73409019027,16.8,1087,57050,14371,77074402.375,77074402.375,198.08121410375,2.57,2016,2,4,2.57,0.040000000000000036,1,1.56
2016-02-05,0.0336,3.897437149318527e+19,11.175999999999998,698.6372,355,5046,26558.59375,532003821,3141759,68267066894,16.84,1117,57863,15249,77100960.96875,77100960.96875,198.1494696896875,2.57,2016,2,5,2.53,0.0,0,0.0
2016-02-06,0.0965,2.4078283613949755e+20,10.867,674.6478,377,4987,26345.78125,1516518359,3148709,131916789237,17.05,1678,58402,31418,77127306.75,77127306.75,195.1320860775,2.53,2016,2,6,3.0,-0.040000000000000036,0,-1.58
2016-02-07,0.0285,5.312073390743325e+19,11.05,693.3343,334,5087,26684.6875,456085675,3141675,81674346130,16.69,1026,58925,14264,77153991.4375,77153991.4375,231.4619743125,3.0,2016,2,7,3.16,0.4700000000000002,1,15.67
2016-02-08,0.0282,3.781242735886841e+19,11.54,723.2448,344,5071,26655.0,449250211,3141641,80464718771,16.75,1034,59593,14719,77180646.4375,77180646.4375,243.8908427425,3.16,2016,2,8,3.76,0.16000000000000014,1,5.06
2016-02-09,0.0289,5.016692548371268e+19,11.245,699.4473,319,5055,26471.09375,459451796,3141802,124510154916,16.92,1032,60346,15517,77207117.53125,77207117.53125,290.2987619175,3.76,2016,2,9,4.35,0.5999999999999996,1,15.96
2016-02-10,0.0315,5.88842443713483e+19,11.659,718.0474,360,4961,26161.25,490191172,3141830,141417210581,17.26,1106,61635,17141,77233278.78125,77233278.78125,335.9647626984375,4.35,2016,2,10,6.38,0.5899999999999999,1,13.56
2016-02-11,0.0433,4.652354726642574e+19,11.994000000000002,747.5285,366,5019,26477.8125,682060218,3141718,66426480457,17.02,1280,63947,21440,77259756.59375,77259756.59375,492.917247068125,6.38,2016,2,11,5.27,2.0300000000000002,1,31.82
2016-02-12,0.0342,3.3065545419009688e+19,11.553,720.7269,357,5033,26502.03125,540874146,3141698,62799761220,16.99,1171,65483,18109,77286258.625,77286258.625,407.29858295375,5.27,2016,2,12,5.22,-1.1100000000000003,0,-21.06
2016-02-13,0.0396,3.611858570959731e+19,12.097,766.029,378,5093,26881.5625,634287258,3141725,57729244744,16.82,1222,66901,19327,77313140.1875,77313140.1875,403.57459177875,5.22,2016,2,13,5.2,-0.04999999999999982,0,-0.96
2016-02-14,0.0328,2.7773044299706597e+19,12.497,775.2691,370,4990,26329.0625,514552660,3141778,53479540613,17.03,1140,68010,16624,77339469.25,77339469.25,402.1652401,5.2,2016,2,14,5.22,-0.019999999999999574,0,-0.38
2016-02-15,0.0349,3.072534295873484e+19,12.875,794.6889,358,4975,26225.3125,545779880,3141706,56788416456,17.2,1127,68996,17159,77365694.5625,77365694.5625,403.84892561625,5.22,2016,2,15,4.25,0.019999999999999574,1,0.38
2016-02-16,0.0373,3.3294520810596815e+19,12.696,789.694,349,5025,26445.78125,589465103,3141729,55814592783,17.02,1128,69956,17549,77392140.34375,77392140.34375,328.9165964609375,4.25,2016,2,16,3.86,-0.9699999999999998,0,-22.82
2016-02-17,0.0474,4.101939367716328e+19,12.722,770.0884,373,4857,25672.03125,724546098,3143592,54601880947,17.5,1265,70919,19990,77417812.375,77417812.375,298.8327557675,3.86,2016,2,17,4.36,-0.3900000000000001,0,-10.1
2016-02-18,0.0343,2.92699233548961e+19,12.182,750.9481,327,4999,26214.84375,538282068,3141782,54513971078,17.1,1109,71720,16969,77444027.21875,77444027.21875,337.65595867375,4.36,2016,2,18,4.45,0.5000000000000004,1,11.47
2016-02-19,0.0415,3.703600329432735e+19,12.651,794.8141,395,5033,26655.46875,656406787,3141756,54608221632,16.91,1157,73097,18412,77470682.6875,77470682.6875,344.744537959375,4.45,2016,2,19,4.37,0.08999999999999986,1,2.02
2016-02-20,0.0315,2.679164489644606e+19,12.814,800.2919999999999,345,5051,26560.78125,499477626,3141824,53778238540,16.83,1046,73761,16714,77497243.46875,77497243.46875,338.6629539584375,4.37,2016,2,20,4.63,-0.08000000000000007,0,-1.83
2016-02-21,0.032,2.8140680307967496e+19,12.959,808.8832,338,5055,26536.5625,507918522,3141902,54255151037,16.81,1051,75500,17119,77523780.03125,77523780.03125,358.9351015446875,4.63,2016,2,21,5.6,0.2599999999999998,1,5.62
