Date(UTC),NetworkUtilization,TransactionFee,BlockDifficulty,NetworkHash,Uncles,BlockCountRewards,BlockReward,GasUsed,GasLimit,Value (Wei),BlockTime,BlockSize,AddressCount,TxGrowth,Ethersupply2,Supply,MarketCap,Price
4/26/2018,0.8506,463462968986037080876,3213.1809999999996,267393.1962,1323,5867,20800.40625,39885121068,7996732,14271989942,14.34,24705,34463918,793873,99069254.9375,99069254.9375,65529.35867840938,661.45
4/27/2018,0.8368,486780280197732099486,3152.285,257910.9333,1355,5714,20369.90625,38211862312,7996686,14685431596,14.79,24120,34546369,764479,99089624.84375,99089624.84375,63747.32835072969,643.33
4/28/2018,0.8182,518979361455005521734,3128.8559999999998,254255.7956,1308,5713,20268.0,37348503833,7996023,17582460945,14.81,24555,34616372,775321,99109892.84375,99109892.84375,67694.03901013812,683.02
4/29/2018,0.8464,546699467868222445958,3190.83,265643.9588,1360,5833,20730.75,39452701435,7996692,15442471407,14.4,24654,34686804,756651,99130623.59375,99130623.59375,68331.73014940781,689.31
4/30/2018,0.8726,566570331846045134482,3196.316,264176.9608,1417,5724,20547.84375,39894191248,7996668,16262401104,14.71,25891,34768458,778133,99151171.4375,99151171.4375,66435.2509099825,670.04
5/1/2018,0.9002,444819094055217669908,3113.973,256434.1957,1493,5622,20451.09375,40429240606,7996009,14281953004,14.93,24618,34846384,713839,99171622.53125,99171622.53125,66525.3161101878,670.81
5/2/2018,0.9044,476351338422062569647,3111.333,261978.5703,1563,5712,20869.40625,41267021917,7996979,14722424091,14.75,25626,34929272,787722,99192491.9375,99192491.9375,68119.45191315874,686.74
5/3/2018,0.9057,569749608277279642436,3164.594,263056.9143,1501,5681,20610.84375,41099388553,7996969,16368874314,14.82,26338,35025398,839586,99213102.78125,99213102.78125,77150.09298475561,777.62
5/4/2018,0.9013,545712357893820718879,3202.7940000000003,266084.0108,1546,5632,20592.5625,40546297144,7996916,14696638866,14.91,27766,35111424,1000526,99233695.34375,99233695.34375,77820.05622552217,784.21
5/5/2018,0.8968,428660254429505399403,3242.196,270333.0862,1463,5741,20715.28125,41102779063,7996943,13440494470,14.61,24103,35196848,789261,99254410.625,99254410.625,81049.1666281625,816.58
5/6/2018,0.8914,383374428815809201176,3271.982,270847.4157,1389,5763,20624.34375,41025646645,7997255,13668120194,14.57,22388,35298381,691273,99275034.96875,99275034.96875,78465.9948889503,790.39
5/7/2018,0.8745,443728234107876048389,3327.78,276583.217,1346,5835,20720.8125,40758232103,7997160,13631658303,14.49,23088,35408757,789863,99295755.78125,99295755.78125,74710.1266498125,752.40
5/8/2018,0.88,496310278441737879337,3343.5690000000004,273677.2789,1338,5734,20378.4375,40304578684,7997317,16204375940,14.67,23859,35515507,820098,99316134.21875,99316134.21875,74267.61200743905,747.79
5/9/2018,0.8972,522481470500627035482,3268.429,270175.0286,1412,5730,20527.125,41056578641,7997121,15052534314,14.65,24510,35619892,831127,99336661.34375,99336661.34375,74628.65356771905,751.27
5/10/2018,0.9269,737346626030821044456,3279.764,270049.063,1431,5683,20465.53125,42077652571,7996727,18434177249,14.72,26750,35712700,854827,99357126.875,99357126.875,71895.81057801875,723.61
5/11/2018,0.9174,721751162327102452778,3285.212,273083.2403,1431,5751,20661.28125,42137062466,7996362,18760220475,14.59,25118,35812675,826099,99377788.15625,99377788.15625,67358.26481230625,677.80
5/12/2018,0.9129,498479457735749796421,3367.0820000000003,278875.4553,1402,5754,20610.9375,41947482619,7997006,13466355305,14.61,23752,35903368,788487,99398399.09375,99398399.09375,67952.72155645124,683.64
5/13/2018,0.9151,522063870818825536181,3397.01,278287.478,1318,5760,20444.8125,42095138110,7996329,14402165925,14.58,23520,35993205,762439,99418843.90625,99418843.90625,72510.13961458436,729.34
5/14/2018,0.9233,667493522521262464200,3322.1690000000003,273117.6599,1465,5638,20392.21875,41575121024,7996682,18385997794,14.94,25932,36081437,801788,99439236.125,99439236.125,72333.09474968625,727.41
5/15/2018,0.9197,673498366946973774344,3262.634,269469.4111,1404,5732,20565.375,42107807607,7996907,18370030387,14.69,24792,36172998,779210,99459801.5,99459801.5,70182.81433046,705.64
5/16/2018,0.9277,718126049678287303931,3286.345,269830.24,1449,5645,20434.96875,41845709141,7997338,18298682673,14.85,24743,36272458,807257,99480236.46875,99480236.46875,70304.672717195,706.72
5/17/2018,0.9282,790210562435026283569,3280.926,272613.0226,1475,5704,20652.28125,42283965497,7996974,18994356610,14.69,24608,36380352,835761,99500888.75,99500888.75,66504.404022725,668.38
5/18/2018,0.9194,747660402489322935430,3236.627,270655.4582,1589,5636,20692.96875,41377791441,7996450,18721721358,14.97,24643,36491285,831831,99521581.71875,99521581.71875,69025.18343267342,693.57
5/19/2018,0.9159,663303937890432455945,3250.212,272017.1413,1628,5603,20709.375,40966882698,7997353,17766897892,14.92,24459,36605325,846288,99542291.09375,99542291.09375,69286.41171580469,696.05
5/20/2018,0.9153,604615806852184105347,3307.965,275816.8568,1562,5642,20657.8125,41219233468,7996626,16896601978,14.87,23759,36692641,777283,99562948.90625,99562948.90625,71202.44291030469,715.15
5/21/2018,0.9217,683188824939211858567,3341.722,278244.772,1507,5687,20708.90625,41831890123,7996622,17929703654,14.76,25580,36787706,802211,99583657.8125,99583657.8125,69382.92190770313,696.73
5/22/2018,0.9271,769998110969073922024,3323.281,275055.3865,1550,5601,20527.6875,41456171332,7996602,19404072640,14.9,25326,36870994,822409,99604185.5,99604185.5,63830.34623582,640.84
5/23/2018,0.9146,780870326686701650576,3252.173,274364.416,1634,5655,20889.1875,41325261694,7995546,19763806846,14.79,25965,36970161,833377,99625074.6875,99625074.6875,57484.66434543437,577.01
5/24/2018,0.9274,718821398058702516365,3223.61,264380.7978,1523,5563,20352.28125,41191748706,7996180,18505927074,15.14,25467,37060911,811167,99645426.96875,99645426.96875,60045.337837099054,602.59
5/25/2018,0.9191,688278233288638760460,3202.992,266471.1125,1553,5635,20647.21875,41338035589,7996846,18300433853,14.89,24930,37152434,800838,99666074.1875,99666074.1875,58281.73020262438,584.77
5/26/2018,0.9111,596384804368896016144,3253.1279999999997,270868.0697,1475,5719,20710.40625,41591669448,7996987,15815615114,14.63,23053,37225124,761932,99686784.59375,99686784.59375,58392.530943635,585.76
5/27/2018,0.9208,546718705712742538729,3215.114,264353.7928,1470,5634,20422.6875,41421746726,7996710,14776104835,14.97,23497,37319476,776024,99707207.28125,99707207.28125,56797.21355569125,569.64
5/28/2018,0.9344,862659407170854551076,3232.3920000000003,269029.2955,1487,5704,20672.53125,42560712962,7996001,21322427757,14.69,25414,37411777,861002,99727879.8125,99727879.8125,51063.666300394376,512.03
5/29/2018,0.9417,825680263771708827003,3218.953,268134.3091,1548,5649,20649.375,42472863563,7996905,21228260655,14.73,25332,37507312,812183,99748529.1875,99748529.1875,56516.51915234562,566.59
5/30/2018,0.9338,867284349850765346694,3177.264,265948.756,1623,5609,20679.65625,41831306449,7996867,21433398617,14.91,25508,37610708,817167,99769208.84375,99769208.84375,55583.42163103,557.12
